SB21B,C00867937,SB21B.1029040,,,ORG,"TAG AIR, INC.",,,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,,2024-10-15,21320.00,,TRAVEL: AIR
SB21B,C00867937,SB21B.1029598,,,ORG,"TAG AIR, INC.",,,,,,725 FIFTH AVENUE,,NEW YORK,NY,10022,,,2024-10-16,178760.00,,TRAVEL: AIR
SB21B,C00867937,SB21B.1024063,,,ORG,TEAM HARBINGER LLC,,,,,,1301 K ST NW,STE 300W,WASHINGTON,DC,20005,,,2024-10-03,6688.00,,EVENT STAGING EXPENSE
SB21B,C00867937,SB21B.1023653,,,ORG,THE CW GROUP,,,,,,1152 MAE STREET,#129,HUMMELSTOWN,PA,17036,,,2024-10-03,11510.00,,FUNDRAISING CONSULTING
SB21B,C00867937,SB21B.1026272,,,ORG,THE HISTORIC CAVALIER HOTEL & BEACH CLUB,,,,,,4200 ATLANTIC AVENUE,,VIRGINIA BEACH,VA,23451,,,2024-10-03,20052.02,,EVENT EXPENSE: CATERING
SB21B,C00867937,SB21B.1029232,,,ORG,THE LIBERTY ARENA,,,,,,315 HEPBURN ST,,WILLIAMSPORT,PA,17701,,,2024-10-15,12000.00,,EVENT EXPENSE: FACILITY RENTAL
SB21B,C00867937,SB21B.1022489,,,ORG,"THE LS GROUP, INC.",,,,,,3030 K STREET NW,PH 201,WASHINGTON,DC,20007,,,2024-10-02,12738.92,,FUNDRAISING CONSULTING
SB21B,C00867937,SB21B.1029209,,,ORG,TOWNSHIP OF UPPER PROVIDENCE,,,,,,1286 BLACK ROCK ROAD,,PHOENIXVILLE,PA,19460,,,2024-10-16,200.00,,EVENT EXPENSE: FIRE PERMIT
SB21B,C00867937,SB21B.1027612,,,IND,,TRAINA,TREVOR,,,,2825 BROADWAY ST,,SAN FRANCISCO,CA,94115,,,2024-10-02,50000.00,,"20.918505 ETHER SIMULTANEOUSLY CONVERTED TO USDC, LIQUIDATED"
SB21B,C00867937,SB21B.1026288,,,ORG,TRUMP NATIONAL DORAL MIAMI,,,,,,4400 NW 87TH AVE,,DORAL,FL,33178,,,2024-10-03,26607.50,,EVENT EXPENSE: FACILITY RENTAL & CATERING
SB21B,C00867937,SB21B.1024067,,,ORG,VIP PROMPTING CORPORATION,,,,,,80 EDGEWOOD DRIVE,,ORANGEBURG,NY,10962,,,2024-10-01,10227.41,,EQUIPMENT RENTAL
SB21B,C00867937,SB21B.1025104,,,ORG,VIP PROMPTING CORPORATION,,,,,,80 EDGEWOOD DRIVE,,ORANGEBURG,NY,10962,,,2024-10-03,1970.00,,EQUIPMENT RENTAL
SB21B,C00867937,SB21B.1026066,,,ORG,VIP PROMPTING CORPORATION,,,,,,80 EDGEWOOD DRIVE,,ORANGEBURG,NY,10962,,,2024-10-04,14788.12,,EQUIPMENT RENTAL
SB21B,C00867937,SB21B.1026418,,,ORG,VIP PROMPTING CORPORATION,,,,,,80 EDGEWOOD DRIVE,,ORANGEBURG,NY,10962,,,2024-10-07,6107.87,,EQUIPMENT RENTAL
SB21B,C00867937,SB21B.1027503,,,ORG,VIP PROMPTING CORPORATION,,,,,,80 EDGEWOOD DRIVE,,ORANGEBURG,NY,10962,,,2024-10-09,13599.03,,EQUIPMENT RENTAL
SB21B,C00867937,SB21B.1029596,,,ORG,VIP PROMPTING CORPORATION,,,,,,80 EDGEWOOD DRIVE,,ORANGEBURG,NY,10962,,,2024-10-16,7421.40,,EQUIPMENT RENTAL
SB21B,C00867937,SB21B.1024929,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-01,13957.67,,MERCHANT FEES
SB21B,C00867937,SB21B.1025434,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-03,46931.18,,MERCHANT FEES
SB21B,C00867937,SB21B.1026122,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-03,20289.57,,MERCHANT FEES
SB21B,C00867937,SB21B.1026441,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-04,22379.27,,MERCHANT FEES
SB21B,C00867937,SB21B.1027417,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-07,5.00,,MERCHANT FEES
SB21B,C00867937,SB21B.1027443,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-07,17242.37,,MERCHANT FEES
SB21B,C00867937,SB21B.1027629,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-08,16913.99,,MERCHANT FEES
SB21B,C00867937,SB21B.1027998,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-09,23414.02,,MERCHANT FEES
SB21B,C00867937,SB21B.1028607,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-10,23382.94,,MERCHANT FEES
SB21B,C00867937,SB21B.1028830,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-11,21166.61,,MERCHANT FEES
SB21B,C00867937,SB21B.1029328,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-15,16552.81,,MERCHANT FEES
SB21B,C00867937,SB21B.1029722,,,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,,2024-10-16,12697.69,,MERCHANT FEES
