form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00834077,SB.773,,SB21B,ORG,UPS,,,,,,55 GLENLAKE PKWY NE,,ATLANTA,GA,30328,,,2024-02-02,13.25,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.859,,SB21B,ORG,UPS,,,,,,55 GLENLAKE PKWY NE,,ATLANTA,GA,30328,,,2024-02-02,13.25,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.942,,SB21B,ORG,UPS,,,,,,55 GLENLAKE PKWY NE,,ATLANTA,GA,30328,,,2024-02-02,13.25,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.946,,SB21B,ORG,UPS,,,,,,55 GLENLAKE PKWY NE,,ATLANTA,GA,30328,,,2024-02-02,13.25,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.947,,SB21B,ORG,UPS,,,,,,55 GLENLAKE PKWY NE,,ATLANTA,GA,30328,,,2024-02-02,13.25,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.971,,SB21B,ORG,UPS,,,,,,55 GLENLAKE PKWY NE,,ATLANTA,GA,30328,,,2024-02-02,13.25,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.686,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,38.89,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.692,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,373.94,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.693,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,1468.37,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.698,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,94.20,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.700,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,176.77,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.712,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,734.74,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.718,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,12.64,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.731,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,60.31,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.732,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,229.33,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.743,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,731.50,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.763,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,242.58,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.764,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,245.06,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.774,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,7.26,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.775,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,1165.12,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.790,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,137.34,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.791,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,1099.02,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.792,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,19.49,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.800,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,74.13,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.817,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,1094.97,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.825,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,93.31,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.826,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,1.13,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.841,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,66.01,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.852,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,14.19,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.860,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,573.05,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.866,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,14.74,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.869,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,235.16,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.870,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,71.97,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.875,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,425.17,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.891,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,108.65,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.892,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,13.57,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.893,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,186.87,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.908,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,165.89,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.909,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,36.30,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.913,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,85.63,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.918,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,109.04,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.924,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,674.75,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.925,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,726.83,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.926,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,45.85,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.937,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,213.66,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.943,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,104.56,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.948,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,18.08,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.949,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,60.31,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.950,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,37.34,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.951,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,569.12,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.957,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,279.87,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.958,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,94.53,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.959,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,608.04,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.963,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,359.82,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.964,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,9.66,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.972,,SB21B,ORG,USPS.COM,,,,,,"2000 14TH STREET NW, STE 104",,WASHINGTON,DC,20009,,,2024-02-02,139.84,,SHIPPING,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.690,,SB21B,ORG,WALL STREET JOURNAL,,,,,,4300 RTE 1 NORTH,,MONMOUTH JUNCTION,NJ,08852,,,2024-02-02,6.00,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.765,,SB21B,ORG,WASTE CONNECTIONS,,,,,,2295 IRON PT RD,,FOLSOM,CA,95630,,,2024-02-02,362.29,,UTILITIES,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.837,,SB21B,ORG,YOUTUBE TV,,,,,,1600 AMPITHEATRE PARKWAY,,MOUNTAIN VIEW,CA,94043,,,2024-02-02,72.99,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.961,,SB21B,ORG,YOUTUBE TV,,,,,,1600 AMPITHEATRE PARKWAY,,MOUNTAIN VIEW,CA,94043,,,2024-02-02,9.99,,SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,SB.46
SB21B,C00834077,SB.85,,,ORG,LIBERATION TECHNOLOGY SERVICES,,,,,,1702 WEST CLEVELAND STREETSUITE 2,,TAMPA,FL,33606,,,2024-02-04,206.00,,EVENT TICKETING SERVICE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.62,,,ORG,"CANON FINANCIAL SERVICES, INC.",,,,,,14904 COLLECTIONS CENTER DRIVE,,CHICAGO,IL,60693,,,2024-02-05,1024.25,,EQUIPMENT RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.63,,,ORG,"CANON FINANCIAL SERVICES, INC.",,,,,,14904 COLLECTIONS CENTER DRIVE,,CHICAGO,IL,60693,,,2024-02-05,516.06,,EQUIPMENT RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.86,,,ORG,LIBERATION TECHNOLOGY SERVICES,,,,,,1702 WEST CLEVELAND STREETSUITE 2,,TAMPA,FL,33606,,,2024-02-07,329.59,,EVENT TICKETING SERVICE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.393,,,ORG,THE UPS STORE,,,,,,4279 ROSWELL ROAD STE 208,,ATLANTA,GA,30342,,,2024-02-08,18.69,,SHIPPING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.378,,,IND,,DAVIS,ARNOLD,,,,PO BOX 478,,BERLIN,NH,03570,,,2024-02-09,800.00,,RENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.365,,,ORG,BONA FIDE CONSULTING LLC,,,,,,6660 NW 52ND CT,,JOHNSON,IA,50131,,,2024-02-09,3500.00,,POLITICAL STRATEGY CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.59,,,ORG,BUTLER CONSULTING LLC,,,,,,319 DEER CREEK LAKESIDE WAY,,DEERFIELD BEACH,FL,33442,,,2024-02-09,4689.65,,DIRECT MAIL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.64,,,ORG,"CANON FINANCIAL SERVICES, INC.",,,,,,14904 COLLECTIONS CENTER DRIVE,,CHICAGO,IL,60693,,,2024-02-09,7610.53,,EQUIPMENT RENTAL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.21,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVENUE,,MCLEAN,VA,22101,,,2024-02-09,120.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.22,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVENUE,,MCLEAN,VA,22101,,,2024-02-09,45.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.428,,,ORG,ELAN EVENT STUDIO LLC,,,,,,505 S MELVILLE AVE,,TAMPA,FL,33606,,,2024-02-09,120080.05,,TRANSPORTATION MANAGEMENT SERVICE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.81,,,ORG,EMF CREATIVE LLC,,,,,,59 SHERWOOD HARBOR DRIVE,,PORTAGE DES SIOUX,MO,63373,,,2024-02-09,36000.00,,EVENT PHOTOGRAPHY,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.91,,,ORG,GRAHAM ADVISORS LLC,,,,,,1135 GLENMOOR COURT,,WICHITA,KS,67206,,,2024-02-09,15979.07,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.406,,,ORG,HIGH OUTPUT INC.,,,,,,495 TURNPIKE STREET,,CANTON,MA,02021,,,2024-02-09,206227.62,,STAGING/LIGHTING/EQUIPMENT,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.71,,,ORG,LIVEU INC.,,,,,,2 UNIVERSITY PLAZA DRSUITE 505,,HACKENSACK,NJ,07601,,,2024-02-09,41120.09,,EQUIPMENT RENTAL/STAGING/LIGHTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.56,,,ORG,NBYTE STUDIO LLC,,,,,,750 PINETREE ROAD,,WINTER PARK,FL,32789,,,2024-02-09,4689.65,,DELEGATE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.419,,,ORG,NEW HORIZON COMMUNICATIONS,,,,,,P.O. BOX 981073,,BOSTON,MA,02298,,,2024-02-09,1742.44,,TELEPHONE SERVICE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.420,,,ORG,NEW HORIZON COMMUNICATIONS,,,,,,P.O. BOX 981073,,BOSTON,MA,02298,,,2024-02-09,1242.90,,TELEPHONE SERVICE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.436,,,ORG,STACY DAVIS & ASSOCIATES,,,,,,24651 EVEREVE CIRCLE,,LAKE FOREST,CA,92630,,,2024-02-09,1093.74,,TRAVEL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.92,,,ORG,STACY DAVIS & ASSOCIATES,,,,,,24651 EVEREVE CIRCLE,,LAKE FOREST,CA,92630,,,2024-02-09,35000.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.93,,,ORG,THE BARKER STRATEGY GROUP LLC,,,,,,3167 ANDALUSIA AVENUE,,TALLAHASSEE,FL,32311,,,2024-02-09,35000.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.94,,,ORG,THE LAUDERBACK GROUP,,,,,,1810 WESTLAKE DRIVE,,AUSTIN,TX,78746,,,2024-02-09,20000.00,,FINANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.23,,,ORG,"CHAIN BRIDGE BANK, N.A.",,,,,,1445A LAUGHLIN AVENUE,,MCLEAN,VA,22101,,,2024-02-12,25.00,,BANK FEE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.278,,,IND,,ASTON,ASHLEY,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2291.67,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.279,,,IND,,BABHAVONG,KELLEY,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,3645.83,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.280,,,IND,,BAGWELL,GRANT,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2500.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.281,,,IND,,BERRY,ROSS,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,6000.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.282,,,IND,,CHRISOM,KEVIN,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2708.33,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.283,,,IND,,CONNELLY,BENNETT,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2916.67,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.284,,,IND,,CORN,TYLER,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2291.67,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.285,,,IND,,DATTOLO,MARIA,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,3333.33,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.286,,,IND,,DEIKE,MATTHEW,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,3125.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.287,,,IND,,EWING,JONATHAN,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,3750.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.288,,,IND,,FAUCHER,SAMANTHA,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,3000.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.289,,,IND,,FLANIGAN,TYLER,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2708.33,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.290,,,IND,,FUNK,WILLIAM,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2500.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.291,,,IND,,HALL,LYDIA,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,3750.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.292,,,IND,,HALLER,TAYLOR,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,3541.67,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.293,,,IND,,HONEYCUTT,CHRISTOPHER,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2708.33,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.294,,,IND,,INGRAM,JOHN,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2291.67,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.295,,,IND,,JENNINGS,NOAH,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,3750.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.296,,,IND,,JOHNSON,MICHAEL,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2708.33,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.297,,,IND,,KAHN,MARISA,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2291.67,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.298,,,IND,,KRUGER,CALEB,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,3000.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.299,,,IND,,MAHFOUZ,MICHAEL,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,5833.33,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.300,,,IND,,MAIDMENT,CHRISTOPHER,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,4000.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.301,,,IND,,MAYHEW,MINDI,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2708.33,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.302,,,IND,,MCGRATH,JOHN,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2291.67,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.303,,,IND,,MILLER,ETHAN,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2083.33,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.304,,,IND,,MILLER,MARTIN,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,4375.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.305,,,IND,,MILLER,MEGHAN,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,3250.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.306,,,IND,,NOVAK,MILES,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,3958.33,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.307,,,IND,,OLESON,JOSIAH,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,3750.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.308,,,IND,,PAGE,RANDALL,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,6000.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.309,,,IND,,PAINTER,BRYSON,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2291.67,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.310,,,IND,,PITMAN,BRADLEY,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,2708.33,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00834077,SB.311,,,IND,,SANCHEZ,TAYLOR,,,,PO BOX 672888,,MARIETTA,GA,30006,,,2024-02-15,3125.00,,PAYROLL,,,,,,,,,,,,,  ,,,,,,,
